,inflow,outflow,precipitation,temp_max,temp_min,humidity,wind,solar
1981-01-17,1,55.3,0,-3.6,-15.1,82.3,0.3,5.1
1981-01-18,6,0,0,-1.1,-14.6,79.8,0.4,6.6
1981-01-19,4.6,65,0,0.9,-13.4,75.5,1,5.6
1981-01-20,5.2,95.7,0,-0.3,-16,72.5,1,6.2
1981-01-21,1.3,116,0,-0.5,-17.2,71,0.9,6.2
1981-01-22,4.3,94.8,0,-1.6,-18.8,73.5,0.6,7.4
1981-01-23,4.8,82.2,1.2,-4.6,-17.8,77.3,0.6,1.3
1981-01-24,1.9,78.8,1.4,0.9,-9.1,81,0.4,6.3
1981-01-25,5.9,0,0,0.1,-14.6,70.8,0.5,6.4
1981-01-26,3.3,74.3,0,-3.5,-19.7,73.8,0.5,8.7
1981-01-27,1.6,90.3,0,-3.6,-19.5,73.8,0.4,6.7
1981-01-28,0.4,77.3,0,-0.7,-19.2,73.5,0.3,7
1981-01-29,3,97.6,0,2.3,-16.5,73.8,0.4,6.6
1981-01-30,3.6,110.1,0,-0.3,-16.4,78.5,0.2,6.3
1981-01-31,1.4,117.8,0,0.3,-17,73.5,0.2,5.4
1981-02-01,4,85.1,0,2.6,-9.9,76.3,1.3,1.6
1981-02-02,3.3,124.9,0,2.5,-17,67.5,1,8.4
1981-02-03,4.1,96.8,0,-0.1,-14.8,71.8,1.4,8
1981-02-04,1,82.1,0,0.9,-16.6,77.5,0.4,7.3
1981-02-05,1,81.7,0,1,-15.4,75,0.4,7.4
1981-02-06,7.4,76,0,2.1,-15,80,0.1,7.4
1981-02-07,0.5,108.3,0,2.5,-8,73,2,7.4
1981-02-08,2.2,115.7,3.4,-0.9,-12.1,89.8,0.3,0.9
1981-02-09,1.3,114.8,0,4.9,-3.7,70.5,1.9,5.8
1981-02-10,0.5,114,1.2,3.3,-11.6,57.3,3.2,7
1981-02-11,6.6,119.3,0,4.2,-13.3,63.8,2.2,8.6
1981-02-12,1.8,113,0,3.6,-6,84.5,0.6,0.7
1981-02-13,3,97.5,0,7,-1.6,90,0.2,0
1981-02-14,5.7,105.8,0,10.6,-2.4,82,0.5,7.8
1981-02-15,12.6,18.3,0,11.7,-1,82.3,1.1,7.7
1981-02-16,9.5,104,0,6,-0.8,77.8,2.5,0
1981-02-17,6.9,118.2,0,7.2,-2.2,54.5,2.8,8.6
1981-02-18,7.4,105.5,0,6,-3.7,72.5,1.7,2.2
1981-02-19,10.4,97.6,0,6.4,-4.6,55.8,0.9,9
1981-02-20,6.2,93.4,1.7,3.6,-3.3,71,1.6,3.7
1981-02-21,5.9,98.5,0,4.2,-6.6,65.3,1.4,7.4
1981-02-22,5.4,0,0,6.4,-5.6,69.3,1.1,4.8
1981-02-23,2.5,84.2,1.8,6.3,-0.1,71.5,2.9,0.9
1981-02-24,8.9,96.1,4.3,2.3,-5.2,65.8,3.1,7.1
1981-02-25,4,110.9,0,-5.2,-13.1,47.3,6.2,7.1
1981-02-26,5.4,112.1,0,-7.6,-16,40,5,9.3
1981-02-27,2.8,50.8,0,-1.2,-16.5,52.5,1.5,9.3
1981-02-28,1.4,49.4,0,2.4,-10.9,61.5,0.8,7.6
1981-03-01,5.3,0,0,6.4,-6.8,66.5,1.3,7.5
1981-03-02,8.1,56.1,0,9.4,-6.4,71,1.6,9.7
1981-03-03,6.1,11.4,0,11,-3,60.5,1.5,6.7
1981-03-04,5.7,48.4,0,9.5,-3,70.8,1.7,9
1981-03-05,3.2,40.6,0,7.9,-5.2,67.8,3.4,7.6
1981-03-06,7.7,50.4,0,4.6,-5.7,45.3,3.6,9.9
1981-03-07,0.8,54.2,0,11.5,-0.2,56.8,4.2,3.5
1981-03-08,13.4,13.4,1.4,5.4,-3.3,71.5,2,1.3
1981-03-09,19.7,82.6,4.2,3,-3,79.5,3,2.6
1981-03-10,5.2,0,0,8.1,-6.3,64.3,1.5,9.8
1981-03-11,5.4,89,0,12.2,-4.1,69,1.3,9.4
1981-03-12,8.1,96.9,0,17.3,-3.4,68,0.7,9.8
1981-03-13,6.5,100.5,0.2,21.3,-1.8,56,1.1,9
1981-03-14,28.6,80.8,9,11.5,3,82.3,2.7,0
1981-03-15,50.3,24.2,0.7,8.5,-0.3,56,4.8,6.9
1981-03-16,37,73.6,0,12.3,-4.7,56.3,1.2,11.3
1981-03-17,35.7,61.8,0,16.4,-0.4,71.3,1.2,7.9
1981-03-18,22.7,64.5,0,19.1,-1.2,66,1.1,8.4
1981-03-19,30.9,57,0,21.9,-1.2,62.3,0.8,9.6
1981-03-20,43.2,48.4,0,20.8,-0.5,57.8,1.3,10.8
1981-03-21,43,37.8,0,21.5,0.8,61.3,1.1,9.8
1981-03-22,31.3,0,0,17.8,5.1,67.8,1.9,7.5
1981-03-23,53.4,53.4,0,17.3,3.3,52.8,4.4,10.3
1981-03-24,75.8,39.2,16.6,8,1.8,79.3,3.4,0
1981-03-25,78.6,57.7,9.3,6.4,3.7,92,2.5,0
1981-03-26,77.8,83,2,4,-0.2,78.5,3.7,0
1981-03-27,72.7,57,0,10.7,-0.4,61.3,1.9,9.4
1981-03-28,48.6,43.4,0,15.4,-1.3,67.8,1.4,9.6
1981-03-29,63.4,11.2,0,15.7,0,64.5,1.2,10.7
1981-03-30,43.6,74.9,0,16.3,-0.1,58.3,1.3,8.9
1981-03-31,44.3,65.3,0,19.6,2.1,56.3,1.1,10.6
1981-04-01,50,44.8,0,10.8,6.8,75.8,2,0
1981-04-02,51.1,51.1,0,14.9,2.2,60.3,2.5,11.1
1981-04-03,43.1,64,0,12.9,-2,59.5,2.1,8.4
1981-04-04,33.9,54.8,0,20.5,1.1,61.3,0.9,9
1981-04-05,42.2,0.4,0.1,15.6,7.3,73.8,1.4,0
1981-04-06,44.4,54.8,0,22,5.3,64.8,1.6,9.6
1981-04-07,41.5,67,0,24.6,2.8,56,1.4,11.1
1981-04-08,40.3,61.2,0,24.8,5.2,51.3,1.3,9.7
1981-04-09,50.9,61.3,0,23.2,10.7,54.3,1.4,2.4
1981-04-10,53.4,32.5,5.3,20.6,8.4,74.5,2.6,11.4
1981-04-11,69.5,43.4,0,21,8.5,64.8,2.4,7.1
1981-04-12,47.5,0.5,0,19.1,4.7,65,2.1,6.8
1981-04-13,38.2,59.1,0,17.7,5.6,55.3,3.5,9.4
1981-04-14,35.5,51.2,0,22,1.8,56,1.7,9.2
1981-04-15,31.4,47.1,0,21.8,3.5,49,1.2,9.4
1981-04-16,27.7,58.9,3.2,13.8,5.4,79,0.9,0.3
1981-04-17,32,37.2,0,19.9,5.3,70.8,1.7,5.5
1981-04-18,25.6,94,0,22.9,4.8,57.8,0.9,9.2
1981-04-19,37.3,0.7,15.7,13.8,5.1,80,3,0
1981-04-20,35.2,71.8,0,15.7,2.3,68.8,0.7,6.5
1981-04-21,30,79.2,0,21.8,2.6,62.5,1.8,9.3
1981-04-22,36.3,87.5,0,23.9,2.6,52.8,1.8,11.1
1981-04-23,26.4,89.1,0,23.6,4.9,53.3,2.4,12.1
1981-04-24,35.9,87.1,0.3,16.4,6.8,69.3,3,1.7
1981-04-25,29.3,111.2,0,20.8,3.1,45.3,2.5,11.4
1981-04-26,29.1,64.9,0,25.8,3.2,49.8,2.8,11.4
1981-04-27,24.6,106.5,0,24.5,6.1,52.3,1.9,10.6
1981-04-28,19.6,81,0,26.2,4.7,54.8,1.6,11
1981-04-29,51,71.1,29.4,16.8,11.2,88,1.5,0
1981-04-30,128.8,77.6,0,19.3,9.7,74.5,2.5,4.9
1981-05-01,81.1,86.2,0,27.6,7.7,70.5,0.7,8.8
1981-05-02,74.5,89.9,0.1,18.8,11.2,72.8,2.7,0
1981-05-03,41.5,0.6,0,15.5,6.2,43,5.2,8.1
1981-05-04,45.4,86.3,0,18.6,4.5,51.5,3.8,12.3
1981-05-05,42,42,0,22.6,5.7,59.5,1.9,9.6
1981-05-06,29.1,75.2,0,24.4,5.6,57.3,1.2,10.9
1981-05-07,22.6,78.3,0,25.6,8.8,65,1.3,10.5
1981-05-08,26.1,86.3,0,24.3,11,72.3,1.5,4.7
1981-05-09,52.3,82.4,19.1,22.8,14.2,79.8,1.9,0
1981-05-10,218.6,1,31.8,15.6,12.5,94.3,1.4,0
1981-05-11,551.1,47.8,4,17.1,10.4,59.5,3.4,5.1
1981-05-12,306.3,97.3,0,17.2,8.5,50.8,3.4,8.9
1981-05-13,171.7,46.3,0,21,4.6,56.8,2.5,10.9
1981-05-14,105.7,53.5,0,21.5,6.5,60.8,0.6,4.3
1981-05-15,87.5,51.9,0,22.7,12.7,54.8,3.1,0.8
1981-05-16,75.9,86.3,6.4,17,9.1,72.5,3.3,0
1981-05-17,104.1,29.8,1.9,12.7,7.8,67.3,3.2,0
1981-05-18,126.4,100.3,0,13.1,6.5,72.8,0.5,0.9
1981-05-19,80.9,59.6,0,19.4,8.4,73.5,1,6.9
1981-05-20,76.2,86.9,0,22.8,7,73.8,1.5,7
1981-05-21,60.5,87.2,0,24.3,9.1,60.8,1.8,8.8
1981-05-22,50.5,71.8,0,26.5,7.5,65.5,1.4,11
1981-05-23,44.6,71.3,0,30,11.4,74.8,0.7,8.9
1981-05-24,54.4,1,0,26.9,15.7,68,1.7,5.7
1981-05-25,33.8,55.1,0,27.6,11.8,61,1.9,9.9
1981-05-26,28.5,55.2,0,29.7,12.1,60,1.4,9.1
1981-05-27,22,48.2,0,29.5,12.2,64.5,1.5,8.7
1981-05-28,26.6,52.7,5,20,13.2,77.3,2.2,0.9
1981-05-29,27.8,64.4,0,27.6,9.7,63.8,2.9,12.2
1981-05-30,34,54.9,53.4,24.1,9.5,72.8,2.2,5
1981-05-31,79.1,1,13.1,18.8,9.2,88.8,1.6,0
1981-06-01,64.5,38.4,0,22.8,5.6,74.8,1.2,9.1
1981-06-02,57.5,52.2,0,25.9,10,71.3,1.4,8.8
1981-06-03,38.4,59.4,0,24.3,11.3,75.8,0.9,4.8
1981-06-04,37.7,27.3,0,24.8,14.3,63.3,2.1,10.3
1981-06-05,33.7,23.1,0,27.6,10,63.8,1.5,12.6
1981-06-06,22.3,1,0,26.9,12.5,71.8,1,5.7
1981-06-07,27.7,1,0,28.5,12.8,65.8,1.6,12.3
1981-06-08,20.4,47.1,0,28.1,12.1,63.8,1.1,8.6
1981-06-09,21.6,90.1,1.1,23.5,14.9,76.8,1.2,2.8
1981-06-10,22.6,74.8,8,23.1,15.5,82.8,1.1,2.8
1981-06-11,30.6,46.3,5.6,24.4,16.7,82.3,1.1,0.6
1981-06-12,33.7,23.3,5.1,28.1,16.5,71.8,1.7,11.2
1981-06-13,31,46.7,0,27.5,17.8,73.8,0.8,5.1
1981-06-14,27.1,1,0,28.8,15.4,71.8,0.9,10.2
1981-06-15,21.6,11.2,0,31,15.3,72.8,0.9,11.9
1981-06-16,14.1,24.5,0,31.3,17,65,1.4,11
1981-06-17,14.9,35.8,0.4,30.5,18.5,69.8,0.7,4.4
1981-06-18,15.5,52.1,0,32,18.4,65,0.8,10.7
1981-06-19,25,35.4,17.8,25.5,20.6,83.3,1.5,0
1981-06-20,10.5,26.1,0.8,28.2,20.3,84.8,0.5,4
1981-06-21,256.4,0.5,119.7,26.3,19.4,91.8,1.9,0
1981-06-22,1377.6,0.5,38,27.5,19.1,82.5,1.3,3.2
1981-06-23,734.8,0.5,0,28.2,15,64.5,1.1,12.2
1981-06-24,201.1,13.9,0,25.8,13.8,71.3,0.7,3.2
1981-06-25,122.9,26.4,0,27.3,16.7,78.3,0.3,5.8
1981-06-26,98.1,57.6,0,29.9,15.7,76.8,0.8,7.1
1981-06-27,76.5,7,0,26.3,20.2,81.5,0.7,0
1981-06-28,58.9,1,0,29.1,21.2,80.3,0.7,3.5
1981-06-29,49.8,90.3,0,30.8,20,73.5,0.8,9.3
1981-06-30,41.5,99.4,0,31.9,19.2,72.5,1.2,8.6
1981-07-01,162.7,58.4,111,24.4,21.2,93.5,0.3,0
1981-07-02,2835.7,91.8,110.1,25.8,20.8,95.5,0.7,0.2
1981-07-03,1905.3,95.2,40.4,22.1,17.5,87.8,2.6,0
1981-07-04,813.7,166.5,4.1,19.8,17.4,89.3,1.2,0
1981-07-05,470.3,185,71.1,26.1,19.5,92.8,1.8,0
1981-07-06,1335.9,203,20.7,29.4,22.7,82.5,1.9,7.3
1981-07-07,566.8,205.5,0,28.7,21.4,83.8,0.9,5.8
1981-07-08,284.9,205.9,4.4,27.8,19.8,85.3,0.7,1.4
1981-07-09,483.7,203.6,24.1,26.4,21.8,80.8,2.4,1.4
1981-07-10,291.8,198.4,0,29,20,71.8,1.3,4.7
1981-07-11,217,202.6,24.2,28.7,19.7,84.5,0.9,3.6
1981-07-12,1175.8,520,85.3,24.3,19.5,94.8,1,0
1981-07-13,662.4,911.1,0,30.4,21.3,76.5,1.1,11.4
1981-07-14,288.7,832.3,0,31.4,20,77.8,1.1,9.9
1981-07-15,184.1,536.1,0,32.5,21.2,79.3,1,7.6
1981-07-16,144.4,201.9,0,33.1,23.6,78.3,0.8,7.5
1981-07-17,96.1,202.5,0,32.8,23.4,78,0.8,4.8
1981-07-18,84,203.9,0,33,23.2,81,0.8,5.8
1981-07-19,68.4,202.4,0,32.6,22.2,78,0.9,9.2
1981-07-20,53.8,201.9,0,33.2,23.1,77.5,0.9,5.3
1981-07-21,39,201.2,0,32.6,24.4,78.3,1.1,8.7
1981-07-22,51.8,191.5,3.5,31.7,23.4,82.3,0.4,2.4
1981-07-23,36.1,202.2,0,33.2,24,76.5,0.5,7
1981-07-24,77.4,202,0,34.6,25.1,78.3,0.5,9.4
1981-07-25,53.1,205.3,0,35.3,24.3,79.5,0.7,8
1981-07-26,56.7,181.3,26.4,33,23.5,89.3,0.7,2.8
1981-07-27,110.6,193.1,59.6,24.7,23,95.5,1.4,0
1981-07-28,124.6,199.3,1.4,30.3,22.4,88,0.4,0.6
1981-07-29,73.1,202.1,0.8,30.5,24.3,87.3,0.6,1.4
1981-07-30,54.8,204.2,0.3,34.4,24.5,79.5,0.6,10.1
1981-07-31,43.7,206.7,0,34,23.3,71.3,2.8,11.9
1981-08-01,30.5,206.3,0.6,32.3,23.3,77.5,1.7,4.8
1981-08-02,42.3,128.9,0.1,29.1,23.6,85.3,1.3,0
1981-08-03,19.6,186.2,8.3,30.8,22.7,83.8,1.3,1.4
1981-08-04,30.4,183.7,2.7,29.7,18.2,69.8,2.1,10.2
1981-08-05,25.4,178.7,0,28.3,14.9,70.3,1.1,10.8
1981-08-06,23.9,175.5,1.2,28.3,17.3,80.3,1.6,8.6
1981-08-07,22.9,180.2,10.9,24.4,18.3,84,1,0.6
1981-08-08,29.4,186.2,0.7,26.7,20.2,84.3,0.5,0.6
1981-08-09,28.2,172,0,31.7,20.4,74.5,1.5,11
1981-08-10,27,174.4,0,27.7,20.3,84,0.3,1.3
1981-08-11,15.7,182.3,1,31.7,20.9,76.5,0.8,9.2
1981-08-12,14.9,181.5,0,30,20.1,81,0.8,8.2
1981-08-13,16.4,170.2,0,31.8,18.2,76,0.8,9.8
1981-08-14,14.1,173.5,0,33.4,18.2,72,0.8,12.6
1981-08-15,9.6,179.2,0,32,17.1,72.3,0.8,10.3
1981-08-16,6,137.9,0,31.8,17,74.5,0.5,9.2
1981-08-17,21.9,147.5,14,24.1,20.6,93.3,0.4,0
1981-08-18,51.6,89.3,5.8,26.6,21,87.3,1.3,0.8
1981-08-19,50.5,113.3,0,31.4,18.8,80,0.6,7.6
1981-08-20,57.6,89,40.7,27.5,20.3,88,0.8,2.2
1981-08-21,113,100.4,0,28.1,20.2,86.5,0.2,1.9
1981-08-22,80.5,93.1,0,30.2,19.2,81.5,0.4,9.5
1981-08-23,54.8,4.5,0,29.4,18.2,79.8,0.8,6.7
1981-08-24,33.1,114.8,0,29.3,17.3,80.5,0.7,5.9
1981-08-25,98.9,123.5,57.8,22.3,18.8,94.3,0.5,0
1981-08-26,675.2,116.7,2.7,27.1,18.8,89,0.5,1.7
1981-08-27,248.3,122.1,0,30.3,17.5,74,0.4,9.6
1981-08-28,136.2,161.8,0,30.1,15.8,75.3,0.4,8.4
1981-08-29,83,157,0,29.9,15.8,79,0.5,7.8
1981-08-30,80.3,80.3,0.2,25,20.5,89.5,0.3,0
1981-08-31,183.5,127,93.4,21.6,16.8,94.3,0.6,0
1981-09-01,2586.7,117.8,142.1,18.8,16.7,94.8,2.6,0
1981-09-02,2235.4,202.4,36.9,24.9,18.1,81.3,3.2,0
1981-09-03,1058,199.8,12.4,22.2,19.6,74.5,4.2,0
1981-09-04,888.2,198.2,0,26.6,15.6,67,1.8,11.5
1981-09-05,381.5,195.3,0,27.8,13.8,77.3,0.5,6.2
1981-09-06,227.5,197.3,0,28.4,13.6,72.5,0.2,10.9
1981-09-07,148.1,193.2,0,28.6,13.5,77.8,0.4,8
1981-09-08,112.3,194.4,4.1,26.7,16.4,75.5,1.3,3.1
1981-09-09,112.3,194.2,1.4,24.8,15.7,79.8,1,5.6
1981-09-10,74,170.8,0,26.5,14.7,80.5,0.7,8.4
1981-09-11,65.1,124.5,0,25.3,15,79.3,1.1,6.4
1981-09-12,58.5,117.9,0,23.3,10.6,75,1.4,8.8
1981-09-13,47,136.2,0,22.4,8,76.8,0.7,5.5
1981-09-14,33.9,145.5,0,23,6.5,78,0.5,8.6
1981-09-15,37,126.4,0,24.3,8.7,77.8,0.5,5.2
1981-09-16,34.5,129.7,0,24.3,9.2,79.8,0.7,4.7
1981-09-17,25.5,142.5,0,24.7,11.8,83.8,0.7,5.7
1981-09-18,26.1,128.5,0,26.4,15,81.5,0.3,5.1
1981-09-19,27.2,107.7,0,27.4,15.5,83,0.5,5.5
1981-09-20,36.7,14.8,0,28.3,13.8,77.8,0.4,8.1
1981-09-21,28.7,123.8,0,28.3,15.3,80,0.4,6
1981-09-22,26,0,0,27.4,16.2,84.5,0.4,5.2
1981-09-23,26.2,48.1,0,27.3,14.8,79.5,0.3,2.6
1981-09-24,78.5,115.1,62.3,19.6,15.8,92.8,1.3,0
1981-09-25,110.9,103.6,0,23.9,13.4,69.8,2.3,4.5
1981-09-26,65.3,131.1,0,27.7,10.3,80,0.3,10.1
1981-09-27,62.2,40.3,0.7,26.3,13.9,86.3,0.4,3.7
1981-09-28,43.2,101.7,0,19.3,10.4,64.3,3.3,6.4
1981-09-29,25.9,106.4,0,20.2,9.2,80.5,1,4.7
1981-09-30,30.9,104,0,23.2,12.4,79.3,0.4,2.4
1981-10-01,25.4,104.9,0,24.8,12.5,79,0.5,7.2
1981-10-02,23.1,116.5,0,22.8,9,75.8,0.6,7.2
1981-10-03,30.8,88.3,0,23.3,6.2,76,0.7,10.3
1981-10-04,20.6,78.1,4.3,14.2,8.3,91.8,0.2,0
1981-10-05,35.5,128.9,7.1,22.7,11.9,77.3,1,8.4
1981-10-06,26.2,126.8,0,22.6,11.2,81,0.4,5.8
1981-10-07,21.1,121.7,0,22.1,9.9,81,0.3,3.9
1981-10-08,16.3,117.1,0.6,22,12.1,74.8,1.6,2.6
1981-10-09,11.6,132.6,0,16.5,7.5,47.8,4.3,6.9
1981-10-10,5.6,125.5,0,21.4,4.2,65,1.8,7.7
1981-10-11,8.9,79.4,0,21,6.7,83,1,8.1
1981-10-12,12.7,111.4,0,21.4,7.4,81,0.8,4.3
1981-10-13,16.7,94.3,2.6,20.2,7,81.3,1.3,5.3
1981-10-14,19.3,82.8,0,17.8,4,76.8,1.2,6.5
1981-10-15,10.5,74,0,18.5,2.1,72.3,1.7,9.7
1981-10-16,12.2,54.5,0,21,5.2,81.8,0.9,5.3
1981-10-17,18.6,60.9,0.2,22.2,8.7,79,0.4,6
1981-10-18,19.9,12.8,6.4,20.7,9,83.8,0.7,3.7
1981-10-19,15,57.3,0,17.1,7.8,71.3,3,3.5
1981-10-20,8.2,43.5,0,19.2,5.7,65.5,3,8.8
1981-10-21,13.5,55,0.1,21.2,5.3,69.5,2.2,8.7
1981-10-22,14.6,63,3.7,13.9,3,67.3,3.8,3.5
1981-10-23,4.1,45.6,0,5.9,-1.3,47.3,4.8,5.6
1981-10-24,4.1,59.5,0,10.8,2.2,52.8,3.4,6.1
1981-10-25,12.6,12.6,0,11.9,-1.6,62.3,1.8,4.5
1981-10-26,16,36.8,0,16.2,-0.9,76.5,0.8,5.4
1981-10-27,6.6,62,0,14.7,0.4,82.5,0.4,3
1981-10-28,12.5,102.5,10.5,11.6,5.4,88,0.5,0
1981-10-29,23,147.6,0,15.5,3.5,65.5,1.6,8
1981-10-30,12.1,102.1,0,17.8,2.5,66,1.2,7.7
1981-10-31,10.4,121.1,7,15.6,1.8,60.8,2.5,8.6
1981-11-01,9.1,29.7,0,14.2,-1.4,74.8,0.8,8.8
1981-11-02,37.3,84.8,20.9,9.3,7,90.5,1.8,0
1981-11-03,90.5,36.2,0,12.6,4.5,67,3.6,4.6
1981-11-04,66.6,45.9,0,9,0,55.3,3.2,7.4
1981-11-05,46.7,53.6,0,6.8,-1.2,65.8,0.6,1.1
1981-11-06,31.2,58.6,0,11.9,-1.1,71,1.2,9.7
1981-11-07,19,66.5,0,3,-5.5,49.5,3.5,9.4
1981-11-08,21.9,8.3,0,3.9,-8.4,54.5,1.4,9.6
1981-11-09,20.1,67.6,0,5.5,-9,65.8,1.4,9.6
1981-11-10,24.5,72,3.7,7.2,-2.7,71.3,1.9,3.1
1981-11-11,17.2,51.2,0,10.9,-4.6,71,1.2,8
1981-11-12,10,64.3,0,13.2,0.9,69.5,2,7.1
1981-11-13,13.8,41,0,14.5,-0.2,77.3,1.1,6.1
1981-11-14,17.6,58.4,0,11.6,-1.5,78.3,1,4.9
1981-11-15,24.5,10.9,4.7,10.7,1.6,89.5,1,0
1981-11-16,18.1,38.5,1.5,11.8,2.4,68.8,1.1,4.9
1981-11-17,18.5,32.1,0,9.2,-0.5,73,1.3,4.4
1981-11-18,15,28.6,0,6.3,-2.2,82.3,0.7,3.7
1981-11-19,13.6,40.8,0,5.3,-3.7,89.3,0.4,0.8
1981-11-20,17.7,38.1,1.2,11.5,0.1,83.8,1.2,3.2
1981-11-21,13.5,33.9,0,7.9,-3.7,70.5,1.5,8.3
1981-11-22,13.2,13.2,0,7.3,-5.4,76.5,0.7,6.8
1981-11-23,13.7,34.1,0,9.2,-0.5,68.3,2,1.1
1981-11-24,9.8,37,0,7.5,-5.2,69,0.9,8.6
1981-11-25,14.9,48.9,0,3.6,-3.3,65.8,0.7,0
1981-11-26,15.8,49.8,0,11.5,-4,72,0.5,6.9
1981-11-27,13.6,34,0,7.6,-4.1,69,1.4,8.4
1981-11-28,10.4,64.7,0,5.2,-8.7,67.3,0.9,9.2
1981-11-29,10.1,16.9,0,2.1,-7.2,70.3,0.4,3
1981-11-30,13.8,47.8,0,2.8,-6.2,78.8,0.6,3.1
1981-12-01,6.3,47.1,0,0.4,-10.3,52.8,3.5,9
1981-12-02,8,41.3,0,-0.5,-13.4,65,0.8,8.1
1981-12-03,7.9,41.2,0,3.8,-12.3,70.3,1.4,8.2
1981-12-04,3.5,50.1,1.1,3.4,-0.2,92,0.9,0
1981-12-05,4.5,31.2,0,7.6,-4.8,62.8,1.9,8.1
1981-12-06,6.7,0,0,5.6,-8.3,77.5,0.7,8.9
1981-12-07,14,20.7,0,5.9,-5.4,76.3,0.7,5
1981-12-08,10.9,17.6,0,7,-7.9,78.3,0.9,7.9
1981-12-09,5.3,18.6,0,9.7,-7.1,74.5,0.8,9
1981-12-10,6.3,33,0,7.8,-6.6,81,0.5,7.1
1981-12-11,5.2,38.5,0,4.3,-6.1,86.8,0.6,2
1981-12-12,8.6,35.3,0,6.4,-5.5,66.8,2.1,8
1981-12-13,9.5,9.5,0,2.4,-9.8,65.5,1.4,8
1981-12-14,4.6,37.9,0,0.1,-11.9,67.3,1.4,8
1981-12-15,1.9,41.9,0,0.3,-13.8,69.8,0.6,8.9
1981-12-16,2.7,56,0,3.2,-9.5,69.5,0.4,5.7
1981-12-17,4.4,77.7,0,4.8,-10.7,70.5,0.3,7.9
1981-12-18,2,75.3,0,2.7,-9,80,0.6,6.4
1981-12-19,7.8,81.1,2.6,0.4,-3.7,91.5,1.4,0
1981-12-20,7.3,7.3,0,3.9,-10.3,74.3,1.1,7.8
1981-12-21,4.7,91.2,0,0.3,-8.7,88.5,0.5,3.7
1981-12-22,3.2,101.2,0,7.1,-4.5,76,1.4,6.3
1981-12-23,2.5,80.9,0,5.2,-3.7,48.5,4.5,8.2
1981-12-24,2.8,81.2,0,5.2,-9,52.5,1.6,8.8
1981-12-25,10.4,23.5,0,3,-7.2,80.3,0.6,0
1981-12-26,5.8,90.8,0,10.7,-0.9,81.5,0.8,4.3
1981-12-27,11.2,43.9,0,10,-3.4,83.5,0.9,5.7
1981-12-28,11.1,109.1,0,7.3,-2.7,85,1,3.8
1981-12-29,8.8,87.2,3.7,3.5,-5.2,76.8,2,6.6
1981-12-30,7.6,92.6,0,-0.1,-8.1,81.3,0.7,3.7
1981-12-31,0.8,64.9,0.2,2.3,-8.2,68.5,1.1,5.3
1982-01-01,0.8,0,0,0.9,-6.9,56.3,2.6,6.5
1982-01-02,5,49.8,0,4,-7.7,71,0.6,7.9
1982-01-03,6.1,44.5,8.9,1,-8.2,84.8,0.8,1.8
1982-01-04,17,74.7,13.7,5.4,-1,93.3,0.3,1.7
1982-01-05,20.1,58.5,0,4.6,-2,83,0.9,1.6
1982-01-06,27.8,53.4,0.2,1.8,-4.6,84.3,1.1,0
1982-01-07,12.1,50.5,0,2.8,-7.8,72,1.2,4
1982-01-08,5.9,70,2.5,-1,-6,91,0.8,0
1982-01-09,6.2,63.9,0,5,-5.7,71.3,1.3,4.8
1982-01-10,3.6,42,0,3.3,-9.3,76.5,0.4,7.8
1982-01-11,5.2,101.3,0.6,4.9,-5.3,89.5,1.1,0
1982-01-12,4.1,74.6,0,0.6,-12,46,4.8,8.4
1982-01-13,3.1,97.3,0,-4.4,-15.7,52.8,2.6,8.2
1982-01-14,2.1,58.6,0,-2.4,-16.4,59.5,1.3,6.3
1982-01-15,3.4,72.5,0,-0.6,-13.6,64.8,0.8,7.5
1982-01-16,2.3,71.4,0,-2.1,-14.3,67,0.6,8
1982-01-17,6.3,0,0,-0.2,-13.8,66.8,0.7,6.9
1982-01-18,6.1,87.8,0.1,-0.5,-9,69.3,2.1,6.4
1982-01-19,0.3,69.4,0,-4.2,-14.2,55.8,2.3,8.5
1982-01-20,6.2,69,0,1.1,-15.5,64.8,1.3,8.2
1982-01-21,1.8,70.9,0,7,-7.7,67,1.9,6.5
1982-01-22,3.8,79.1,0,4.4,-3.6,83.3,0.1,0
1982-01-23,0.4,74.3,0,6.2,-7.4,76.8,0.1,6.9
1982-01-24,0.4,0,0,5.9,-6.4,68.8,1.8,6.7
1982-01-25,6.2,0,0,6,-8,71,0.4,7.7
1982-01-26,8.9,8.9,0,5.2,-6.8,70.3,1.6,8.3
1982-01-27,6.2,30.8,0,0.2,-8.4,61,2.1,6.6
1982-01-28,2.3,39.3,0,-7.1,-13.7,52.5,2.3,8.8
1982-01-29,1.8,57.2,0,-3.6,-17.8,59.3,1.1,8.7
1982-01-30,1.9,94.3,0,-0.5,-16.6,63,0.9,8
1982-01-31,3.1,3.1,0,-0.1,-12.7,71.3,0.9,2
1982-02-01,6.6,74.3,0,1,-10.4,67.5,2.1,8.6
1982-02-02,0.4,68.1,0,2.8,-13.5,59.3,1.2,8.6
1982-02-03,3.7,83.8,0,4.4,-6.8,65.5,1.1,3.8
1982-02-04,0.6,93,0,4.4,-4.2,70.3,1.3,1.8
1982-02-05,10.3,92.8,0,1.2,-11,62.8,1.5,8.4
1982-02-06,0.4,108.3,0,-1.4,-12.3,57.5,2.2,8.7
1982-02-07,3.1,21.2,0,-1.9,-15.8,56.5,1.4,8.5
